timestamp,open,high,low,close,volume,vpin,vpin_regime,garch_mu,garch_vol,garch_signal,svm_pred,xgb_pred,xgb_conf,week_pos,trend_15m,decision
2026-09-25 07:55:08.056278+05:30,23063.1,23063.1,23063.1,23063.1,25000.0,0.1902,LOW_TOXICITY,-6.5e-05,0.109,SELL,1,1,0.9959,0.038,-1,VETO
2026-09-25 07:56:08.518174+05:30,23063.1,23063.1,23063.1,23063.1,25000.0,0.1902,LOW_TOXICITY,-6.5e-05,0.0971,SELL,1,1,0.9959,0.038,-1,VETO
2026-09-25 07:57:08.855512+05:30,23063.1,23063.1,23063.1,23063.1,25000.0,0.1902,LOW_TOXICITY,-6.5e-05,0.0878,SELL,1,1,0.9959,0.038,-1,VETO
2026-09-25 07:58:09.194532+05:30,23063.1,23063.1,23063.1,23063.1,25000.0,0.1902,LOW_TOXICITY,-6.5e-05,0.0806,SELL,1,1,0.9959,0.038,-1,VETO
2026-09-25 07:59:09.527163+05:30,23063.1,23063.1,23063.1,23063.1,25000.0,0.1902,LOW_TOXICITY,-6.5e-05,0.0752,SELL,1,1,0.9959,0.038,-1,VETO
2026-09-25 08:00:09.851234+05:30,23063.1,23063.1,23063.1,23063.1,25000.0,0.1902,LOW_TOXICITY,-6.5e-05,0.0712,SELL,1,1,0.9959,0.038,-1,VETO
2026-09-25 08:01:00.126349+05:30,23063.1,23063.1,23063.1,23063.1,25000.0,0.1902,LOW_TOXICITY,-6.5e-05,0.0682,SELL,1,1,0.9959,0.038,-1,VETO
2026-09-25 08:02:00.507907+05:30,23063.1,23063.1,23063.1,23063.1,25000.0,0.1902,LOW_TOXICITY,-6.5e-05,0.0661,SELL,1,1,0.9959,0.038,-1,VETO
2026-09-25 08:03:00.868996+05:30,23063.1,23063.1,23063.1,23063.1,25000.0,0.1902,LOW_TOXICITY,-6.5e-05,0.0645,SELL,1,1,0.9959,0.038,-1,VETO
2026-09-25 08:04:01.182130+05:30,23063.1,23063.1,23063.1,23063.1,25000.0,0.1902,LOW_TOXICITY,-6.5e-05,0.0634,SELL,1,1,0.9959,0.038,-1,VETO
2026-09-25 08:05:01.560889+05:30,23063.1,23063.1,23063.1,23063.1,25000.0,0.1902,LOW_TOXICITY,-6.5e-05,0.063,SELL,1,1,0.9959,0.038,-1,VETO
2026-09-25 08:06:01.983885+05:30,23063.1,23063.1,23063.1,23063.1,25000.0,0.1902,LOW_TOXICITY,-6.5e-05,0.0625,SELL,1,1,0.9959,0.038,-1,VETO
2026-09-25 08:07:02.360110+05:30,23063.1,23063.1,23063.1,23063.1,25000.0,0.1902,LOW_TOXICITY,-6.5e-05,0.0621,SELL,1,1,0.9959,0.038,-1,VETO
2026-09-25 08:08:02.715796+05:30,23063.1,23063.1,23063.1,23063.1,25000.0,0.1902,LOW_TOXICITY,0.0,0.0618,HOLD,0,0,0.5,0.038,-1,APPROVED
2026-09-25 08:09:03.110155+05:30,23063.1,23063.1,23063.1,23063.1,25000.0,0.1902,LOW_TOXICITY,0.0,0.0617,HOLD,0,0,0.5,0.038,-1,APPROVED
2026-09-25 08:10:03.576448+05:30,23063.1,23063.1,23063.1,23063.1,25000.0,0.1902,LOW_TOXICITY,0.0,0.0615,HOLD,0,0,0.5,0.038,-1,APPROVED
2026-09-25 08:11:03.944699+05:30,23063.1,23063.1,23063.1,23063.1,25000.0,0.1902,LOW_TOXICITY,0.0,0.0614,HOLD,0,0,0.5,0.038,-1,APPROVED
2026-09-25 08:12:04.290811+05:30,23063.1,23063.1,23063.1,23063.1,25000.0,0.1902,LOW_TOXICITY,0.0,0.0614,HOLD,0,0,0.5,0.038,-1,APPROVED
2026-09-25 08:13:04.661129+05:30,23063.1,23063.1,23063.1,23063.1,25000.0,0.1902,LOW_TOXICITY,0.0,0.0613,HOLD,0,0,0.5,0.038,-1,APPROVED
2026-09-25 08:14:05.001827+05:30,23063.1,23063.1,23063.1,23063.1,25000.0,0.1902,LOW_TOXICITY,0.0,0.0613,HOLD,0,0,0.5,0.038,-1,APPROVED
2026-09-25 08:15:06.004369+05:30,23063.1,23063.1,23063.1,23063.1,25000.0,0.1902,LOW_TOXICITY,0.0,0.0607,HOLD,0,0,0.5,0.038,-1,APPROVED
2026-09-25 08:16:06.398848+05:30,23063.1,23063.1,23063.1,23063.1,25000.0,0.1902,LOW_TOXICITY,0.0,0.0606,HOLD,0,0,0.5,0.038,-1,APPROVED
2026-09-25 08:17:06.710216+05:30,23063.1,23063.1,23063.1,23063.1,25000.0,0.1902,LOW_TOXICITY,0.0,0.0606,HOLD,0,0,0.5,0.038,-1,APPROVED
2026-09-25 08:18:07.059989+05:30,23063.1,23063.1,23063.1,23063.1,25000.0,0.1902,LOW_TOXICITY,0.0,0.0606,HOLD,0,0,0.5,0.038,-1,APPROVED
2026-09-25 08:19:07.422405+05:30,23063.1,23063.1,23063.1,23063.1,25000.0,0.1902,LOW_TOXICITY,0.0,0.0606,HOLD,0,0,0.5,0.038,-1,APPROVED
2026-09-25 08:20:07.744878+05:30,23063.1,23063.1,23063.1,23063.1,25000.0,0.1902,LOW_TOXICITY,0.0,0.0606,HOLD,0,0,0.5,0.038,-1,APPROVED
